,caption,i-e,s-n,t-f,j-p
17549,"Smoking brisket in 13F for @3megs Birthday 👍🏻
-
#latergram #haadcore #newengland #smokingmeat #belowfreezing #hardwood",1.0,1.0,0.0,0.0
17550,"Homemade Ramen for dinner with @3megs @skiter_girl @gamer_dude6464
-
#ramennoodles #ramen #umami #foodporn",1.0,1.0,0.0,0.0
17551,"Curry tonkatsu with @3megs @skiter_girl @gamer_dude6464
-
#foodporn #tonkatsu #curry #japanesefood #koreanfood #porkchop #goldencurry #sushirice",1.0,1.0,0.0,0.0
17552,"Snow
-
#winter #snowing #bokah #jackfrost #snowfalling #newengland  #natureporn #videos",1.0,1.0,0.0,0.0
17553,"Next attempt, eggs and broth came out a lot better.
-
#ramen #foodporn #6minuteegg #soupisgoodfood",1.0,1.0,0.0,0.0
17554,"Stepping up my Ramen game. @needlegrooveapparel thanks for the tip on marinating the eggs. I hid the Chashu pork on the next image for my veggie/vegan friends.
-
#ramen #chashu #foodporn",1.0,1.0,0.0,0.0
17555,"Ramen 2.1
-
#ramen #foodporn #workinprogress #japanesefood #soup #chashu #6minuteegg",1.0,1.0,0.0,0.0
17556,Train,1.0,1.0,0.0,0.0
17557,#redsox #boston #nextsport,1.0,1.0,0.0,0.0
17558,Québécois bière is tasty!,1.0,1.0,0.0,0.0
17559,Newton Highlands Congregational Church #sunset,1.0,1.0,0.0,0.0
17560,Seen while out walking the dogos. @3megs,1.0,1.0,0.0,0.0
17561,Negroni (chef @anzivinofood !) and a really wonderful dinner with my lovely wife @3megs,1.0,1.0,0.0,0.0
17562,Vermont @3megs,1.0,1.0,0.0,0.0
17563,Contender for my new favorite mug. #rbg #ruthbaderginsburg #coffeetime☕️ #sundaymorning,1.0,1.0,0.0,0.0
17564,Path rescue in progress #tinyturtle @3megs #redbelliedcooter,1.0,1.0,0.0,0.0
17565,I appreciate the attempt at a bike lane @cityofboston but it’s more of a hazard than anything. #bikelane #insane #obstaclecourse #lanegames #bostonwrong,1.0,1.0,0.0,0.0
17566,Smoking a turkey for company later #smokedturkey #lumpwoodcharcoal #smokin #springtime🌸 #easter #passover #feaster @raetheboop @3megs @gamer_dude6464,1.0,1.0,0.0,0.0
17567,Mr. Quackers is #pantastic @raetheboop @3megs @gamer_dude6464 #lovemykids,1.0,1.0,0.0,0.0
17568,I think somebunny didn’t make it through another day. Looks like a raptor crime scene. #crimescene #somebunny #whatsleftofit #natureisrawaf #rip,1.0,1.0,0.0,0.0
17569,It’s snowing 😬,1.0,1.0,0.0,0.0
17570,"New movie genre, the Family Musical Horror. Sounds good to me 👍🏻",1.0,1.0,0.0,0.0
17571,Signs of spring in the Back Bay,1.0,1.0,0.0,0.0
17572,Penny snoozin,1.0,1.0,0.0,0.0
17573,I love this 👍🏻,1.0,1.0,0.0,0.0
17574,Smoking the neighborhood with jerk chicken for @3megs Mother’s Day request.,1.0,1.0,0.0,0.0
17575,Penny not giving no phuks. Spring nap 💤 #dogsofinstagram #weimeraner #germanshorthairedpointer #goofball #derpydog,1.0,1.0,0.0,0.0
17576,I can’t even... 🤪 #meowijuana,1.0,1.0,0.0,0.0
17577,"Star Market, over The Pike #massachusetts #masspike #newtonville #conveyorbeltgroceries #noschoolliketheoldschool",1.0,1.0,0.0,0.0
17578,Fenway from the good seats :) #boston #fenwaypark,1.0,1.0,0.0,0.0
17579,9 years ago @3megs,1.0,1.0,0.0,0.0
17580,Back in my old hood for the day.,1.0,1.0,0.0,0.0
17581,#prouddad,1.0,1.0,0.0,0.0
17582,Been nice to watch a couple of cottontail thumpers grow up around the house this spring. #sunnybunny,1.0,1.0,0.0,0.0
17583,So for Father’s Day my family took me to see captive wolves 🐺 It was pretty cool!! Thanks @3megs @finthygoldfish @raetheboop 💛,1.0,1.0,0.0,0.0
17584,Stopping in for a grilled cheese and soup with @3megs,1.0,1.0,0.0,0.0
17585,"Sooooo green today 🙏🏻
-
#vermont #northeastkingdom #nek #dirttime #noshoes #dirtyfeetarehappyfeet ❤️",1.0,1.0,0.0,0.0
17586,Ooooof #heatwave #newengland #roasting,1.0,1.0,0.0,0.0
17587,"Day three of the heat wave, trying to get some relief #inthecreek #vermont with @3megs @finthygoldfish @raetheboop",1.0,1.0,0.0,0.0
17588,"Cabot, Vermont 4th of July parade. Bread and Puppet really brought their A game today!
-
#4thofjuly #cabotvermont #breadandpuppet #parade",1.0,1.0,0.0,0.0
17589,Charlie #dogsofinstagram #springerspaniel #nutjob #crazypooch #wheresmyball,1.0,1.0,0.0,0.0
17590,Dang... heat is kicking my ass. Trying to get some gardening done but this heatwave is relentless. #globalwarming #heatwave #vermont #gardening,1.0,1.0,0.0,0.0
17591,"Last day in Vermont. Heat wave broke, windy, low humidity, and low seventies. Bliss. Just a little reminder from mama nature how truly amazing it can be here as a pat on our ass as we head home tomorrow. Had a great time with @3megs @finthygoldfish @raetheboop Thanks again green mountains 🙏🏻",1.0,1.0,0.0,0.0
17592,We be jammin’ @3megs,1.0,1.0,0.0,0.0
17593,"Huh there’s one I don’t see often 🤔
-
#bostondrivers #pahkthecah #wtf",1.0,1.0,0.0,0.0
17594,Some MUCH needed rain 🌧 🙏🏻,1.0,1.0,0.0,0.0
17595,No clouds #nothingbutblueskies #boston #summah,1.0,1.0,0.0,0.0
17596,"It’s not the heat, it’s the humidity #massachusettssummah",1.0,1.0,0.0,0.0
17597,Fungi #muchneededrain #mycology #mycelium #peni #treestump,1.0,1.0,0.0,0.0
17598,Camping #withkids #vermont #cabot,1.0,1.0,0.0,0.0
17599,Bliss,1.0,1.0,0.0,0.0
17600,The sh!t,1.0,1.0,0.0,0.0
17601,Just. No.,1.0,1.0,0.0,0.0
17602,Almost a sun shower,1.0,1.0,0.0,0.0
17603,Snuck away for the day... #beach #maine w/ @3megs,1.0,1.0,0.0,0.0
17604,Moon #coastalmaine #ocean #sea #nighttime #latergram,1.0,1.0,0.0,0.0
17605,"This bee was on its back and couldn’t flip over, so I gave it a hand. It stuck around for a picture.",1.0,1.0,0.0,0.0
17606,Checking me out.,1.0,1.0,0.0,0.0
17607,Delightful treats to be had here @3megs @raetheboop @finthygoldfish,1.0,1.0,0.0,0.0
17608,#wheellifeadventures #bikelife #lockyourframetoo #boston #youonlydoitonce #steeplearningcurve #studentlifeboston,1.0,1.0,0.0,0.0
17609,#prayingmantis 🤗,1.0,1.0,0.0,0.0
17610,One of these things is not like the other...,1.0,1.0,0.0,0.0
17611,Spider. Anyone know what kind? It’s on the big side.,1.0,1.0,0.0,0.0
17612,Soon come #allhallowseve,1.0,1.0,0.0,0.0
17613,What’s the saying about acorns and winter?,1.0,1.0,0.0,0.0
17614,Homemade puttanesca sauce with tomatoes @3megs processed 🍅,1.0,1.0,0.0,0.0
17615,All the rain and clouds have been great for mushrooms 🍄,1.0,1.0,0.0,0.0
17616,It’s alive! #kimchi,1.0,1.0,0.0,0.0
17617,Who’s down with R.B.G.?,1.0,1.0,0.0,0.0
17618,A few images from a quick trip up to Montreal to drive my mom to visit with some of her oldest friends. Such a great city.,1.0,1.0,0.0,0.0
17619,It begins,1.0,1.0,0.0,0.0
17620,"Up there on the list of “what the fuck am I doin?!” Went to pick up two 7’ pews, that were 9.5’ long in my short bed #holymoly #pew #upcycle @3megs",1.0,1.0,0.0,0.0
17621,Ramen,1.0,1.0,0.0,0.0
17622,"Our first year in many not buying a cut tree. @raetheboop nailed the spirit of the season, thanks kiddo for moving forward.",1.0,1.0,0.0,0.0
17623,Frosty,1.0,1.0,0.0,0.0
17624,Making pancakes yesterday with @raetheboop and her tiny pan.,1.0,1.0,0.0,0.0
17625,I didn’t even know Ball jars can break? And apparently when they do they go big.,1.0,1.0,0.0,0.0
17626,Holiday / birthday / anniversary gift for @3megs,1.0,1.0,0.0,0.0
17627,Tonkotsu broth for ramen #inprogress,1.0,1.0,0.0,0.0
17628,Tonkotsu ramen 🙏🏻,1.0,1.0,0.0,0.0
17629,You have some cool stamps Sweden 🇸🇪,1.0,1.0,0.0,0.0
17630,The last of the @prettythingsbeer I had in the cellar. Cheers 🍻,1.0,1.0,0.0,0.0
17631,"I may not have a lot of pocket money, but I know how to invest in stocks. #winterinnewengland #stock #bonebroth",1.0,1.0,0.0,0.0
17632,She wants table scraps SO bad her teeth chatter. @3megs @raetheboop @finthygoldfish #dogsofinstagram #penny,1.0,1.0,0.0,0.0
17633,Sunny floofs,1.0,1.0,0.0,0.0
17634,Guilty pleasure Korokke with curry 🍛 #japanesecomfortfood,1.0,1.0,0.0,0.0
17635,@3megs request dinner #nosoy,1.0,1.0,0.0,0.0
17636,Cooper keeping warm,1.0,1.0,0.0,0.0
17637,"Cooper, guarding.",1.0,1.0,0.0,0.0
17638,Before / after,1.0,1.0,0.0,0.0
17639,🤨 #smh #leftthelightsontoo #srsly #parkinginboston,1.0,1.0,0.0,0.0
17640,"Cool frozen mushroom, fungi, something at the garden.",1.0,1.0,0.0,0.0
17641,Snowin’ again,1.0,1.0,0.0,0.0
17642,Dinner,1.0,1.0,0.0,0.0
17643,Back Bay-utiful sunset tonight,1.0,1.0,0.0,0.0
17644,Winter breakfast 🍳,1.0,1.0,0.0,0.0
17645,Wintah,1.0,1.0,0.0,0.0
17646,Breakfast #cabotsicecream @finthygoldfish,1.0,1.0,0.0,0.0
17647,Lightly smoked corned beef,1.0,1.0,0.0,0.0
17648,"@3megs quaker parrot “Mr. Pickles”
#birdsofinstagram #quakerparrot #mrpickles",1.0,1.0,0.0,0.0
17649,Day drinking date with my lovely wife @3megs #adulting,1.0,1.0,0.0,0.0
17650,"@3megs and I took a day trip to go pick up a coffee table. Didn’t end up with the one we were supposed to, picked this one up instead. What do you think?",1.0,1.0,0.0,0.0
17651,Meet the new ride #spartapickup #dutchbike #netherlands🇳🇱 #rollinglikeadutchie #thisissparta #deliverybike #utilityvehicle,1.0,1.0,0.0,0.0
17652,Enjoy the nice weather with @3megs @kpcoller #adulting #trilliumbrewing #cacaodayandnight #pretentiousbeerglass,1.0,1.0,0.0,0.0
17653,"Bedtime snack for Mr Pickles
-
#quakerparrotsofinstagram @3megs  #nutriberries",1.0,1.0,0.0,0.0
17654,Office for the afternoon. I love making stuff 👍🏻,1.0,1.0,0.0,0.0
17655,Not shabby for a couple of hours.,1.0,1.0,0.0,0.0
17656,Spring #backbayboston,1.0,1.0,0.0,0.0
17657,A quiet moment before the day gets going.,1.0,1.0,0.0,0.0
17658,Big ass brisket going #bbqsmoker #brisket #happyeastover,1.0,1.0,0.0,0.0
17659,Purple garlic,1.0,1.0,0.0,0.0
17660,Day game,1.0,1.0,0.0,0.0
17661,I hyper colored my family’s hair tonight.,1.0,1.0,0.0,0.0
17662,Baby sheep for dinner #honestfood #eatanimalshonestly #springfoods,1.0,1.0,0.0,0.0
17663,The wait... #pourovercoffee #ethiopianyirgacheffe,1.0,1.0,0.0,0.0
17664,Purple Lily of The Valley 🤗,1.0,1.0,0.0,0.0
17665,Yurt #vermont,1.0,1.0,0.0,0.0
17666,Special dinner. #kidsnailedtheirreportcards #goodshitfromeatily,1.0,1.0,0.0,0.0
17667,Getting there #greenhouse #hoophouse,1.0,1.0,0.0,0.0
17668,"Sushi rice, egg, and green onion for breakfast #makingdowithwhatwehave #breakfast",1.0,1.0,0.0,0.0
17669,The dudes after a loooong day on the field #latergram #ultimatefrisbee #states #bteam,1.0,1.0,0.0,0.0
17670,Oh Vermont *sigh*,1.0,1.0,0.0,0.0
17671,Not a cloud in the sky. The plane exhaust doesn’t count 👍🏻 #vermont #zenbarn,1.0,1.0,0.0,0.0
17672,Home,1.0,1.0,0.0,0.0
17673,@3megs made French toast casserole (pie) for a breakfast treat. Thanks hun! #texastoast #vtmaplesyrup #localstrawberries #ourchickeneggs #milagroscoffeehouse,1.0,1.0,0.0,0.0
17674,Fin went to his first concert last night. I was feeling a little nostalgic for how amazing my first few concerts were when I was younger #allages #straightedge,1.0,1.0,0.0,0.0
17675,Nothing like 3 days of 90+ degrees to take the edge off the doggos.,1.0,1.0,0.0,0.0
17676,Thanks for the respite mama nature 🙏🏻,1.0,1.0,0.0,0.0
17677,Garden spoils #happyhens @3megs,1.0,1.0,0.0,0.0
17678,Pea bucket :D,1.0,1.0,0.0,0.0
17679,Homemade pesto with @3megs basil and fresh pasta from @eatalyboston #sofakinggood,1.0,1.0,0.0,0.0
17680,Grillin’,1.0,1.0,0.0,0.0
17681,Fully vented greenhouse 🥵,1.0,1.0,0.0,0.0
17682,"Me = heat, oil = water",1.0,1.0,0.0,0.0
17683,Penny girl #doggo #dogsofinstagram,1.0,1.0,0.0,0.0
17684,❤️Vermont ❤️,1.0,1.0,0.0,0.0
17685,Fireside 🔥,1.0,1.0,0.0,0.0
17686,Quiet morning waiting for the water to boil for coffee #carcamping #pourover #notroughingit #vermont,1.0,1.0,0.0,0.0
17687,Final night in the woods #sigh #vermont,1.0,1.0,0.0,0.0
17688,Hot sauce day one #fermentedfoods #vermontwellwater #hungarianwaxpeppers,1.0,1.0,0.0,0.0
17689,Working on my General Tso’s chicken game #basicswithbabish #generaltsochicken #friedfood #foodporn,1.0,1.0,0.0,0.0
17690,It’s a big one #hornworm #chickenfood #tomatopests,1.0,1.0,0.0,0.0
17691,Moon #sturgeonmoon,1.0,1.0,0.0,0.0
17692,Tending to the garden while my family is on holiday #tomato #peppers #onions #homegrower #hobbyfarming #healthysoilislife,1.0,1.0,0.0,0.0
17693,"Smoked hog jowel from @thepiggery with ginger, garlic, leftover rice, onion, green onion, kale, and lettuce.",1.0,1.0,0.0,0.0
17694,Hobby farm life #knowwhatyougrow #tomatoes #saucelife #dirttime #tenthousandhours 👊🏻,1.0,1.0,0.0,0.0
17695,Chipmunk 🐿 #chipmunksofinstagram,1.0,1.0,0.0,0.0
17696,Summer storm rolling through #tinycation #beachtime #higginsbeach,1.0,1.0,0.0,0.0
17697,Today’s garden haul with @3megs #knowwhatyougrow #hobbyfarming #tomatoesofinstagram,1.0,1.0,0.0,0.0
17698,CBD #homegrown #potplantsofinstagram #knowwhatyougrow,1.0,1.0,0.0,0.0
17699,"PSA: After many years of using a piece of rebar as my grill poker, I have decided to put a piece of tape on the handle (not dirty) end. It’s because last night I grabbed the pokey end and burnt myself. Swipe if you’re curious.",1.0,1.0,0.0,0.0
17700,Project to enclose the back of a greenhouse. Half plastic with open in window to help vent. Turned out pretty good #giterdone #hobbyfarming #greenhouse,1.0,1.0,0.0,0.0
17701,"Smoke, sun, swamp. #grillingcausewegotnostove #glamerouslife #giterdone",1.0,1.0,0.0,0.0
17702,Fre sh a voca do #avocadotoast,1.0,1.0,0.0,0.0
17703,Sunny side up #prayingmantis #sunflower #bugsofinstagram,1.0,1.0,0.0,0.0
17704,Made fish tacos with homemade tortillas because @3megs can’t eat soy. And pretty much every store bought tortilla has soybean oil. #fishtacos #latergram #sofuckinggood,1.0,1.0,0.0,0.0
17705,"16 hour smoked butt, ready to be pulled and dressed #foodporn",1.0,1.0,0.0,0.0
17706,Doggo,1.0,1.0,0.0,0.0
17707,Last of the tomatoes until next year with @3megs #sungoldtomatoes #fallharvest #cleaningthebedsout #hobbyfarming #newengland,1.0,1.0,0.0,0.0
17708,Got my purchases from @advencherco this morning. Even the packing is top notch. #advenchersupplyco #simplebits #itsinthedetails,1.0,1.0,0.0,0.0
17709,In the handycapable spot #zmbklr #masshole #halloween,1.0,1.0,0.0,0.0
17710,Sweet #fallsunsets🍂🍁🍂,1.0,1.0,0.0,0.0
17711,On a day date with @3megs #chipmunksofinstagram,1.0,1.0,0.0,0.0
17712,On a day date with @3megs #swansofinstagram,1.0,1.0,0.0,0.0
17713,Fall #newengland #colorsoffall #latergram,1.0,1.0,0.0,0.0
17714,#vote #localelections #matter,1.0,1.0,0.0,0.0
17715,Me and @3megs new dining room setup #pews,1.0,1.0,0.0,0.0
17716,Bought some beautiful new all natural handmade soaps from my friend Cristin over @katlasoaps Go follow her on Insta and visit her Etsy shop. #handmadesoap #dopesuds #cleanyoursoul #katlasoaps,1.0,1.0,0.0,0.0
17717,My humor #gameofgroans #dadjokes,1.0,1.0,0.0,0.0
17718,Meant to post this the other day. #boston #backbay #wintersunset #aftertherain,1.0,1.0,0.0,0.0
17719,Came down this morning to this cool little pile of coins built by my son. Pretty awesome.,1.0,1.0,0.0,0.0
17720,Darn good eats @first.watch #fuelforlife,1.0,1.0,0.0,0.0
17721,"I love cooking eggs. In fact I still get geeked up to cook them. The lessons you learn cooking eggs transfer to so many other parts of the cooking process. So when I saw a method online I hadn’t tried before I got eggcited.
-
“... scramble the whites in the pan, leaving the yolks whole, and then you break them at the last minute, folding them into the whites...”
~ Caroline Fidanza from Saltie",1.0,1.0,0.0,0.0
17722,The holidays are about cooking for me. Love your people and cook them good food. Animals cooking and alcohol on the swipe #headsup #holidayseason #stock #duckconfit #smokedturkey #gravystock #behoppiest #findyourself #looseyourself #cooking #loveyoupeeps❤,1.0,1.0,0.0,0.0
17723,Leftover eggnog pancakes #foodporn #castironskillet #pancakes #newyearsday,1.0,1.0,0.0,0.0
17724,I am not sure I see the point of this? #hypodermicneedle #tree #boston #wtf #iainttouchingit,1.0,1.0,0.0,0.0
17725,Fort McHenry Tunnel,1.0,1.0,0.0,0.0
17726,Chicken biscuit and a sweet tea with @3megs #vickysfamousbiscuitsandchicken #perfection #noschoolliketheoldschool,1.0,1.0,0.0,0.0
17727,"Florida, 80 degrees at 9:00 a.m.",1.0,1.0,0.0,0.0
17728,Current situation. Driving in the Carolina’s in the rain that’s supposed to turn into snow 😬 with @3megs,1.0,1.0,0.0,0.0
17729,Good morning North Carolina #wintah,1.0,1.0,0.0,0.0
17730,Another sticker for the bike 👍🏻,1.0,1.0,0.0,0.0
17731,New rooster piece for @3megs I picked it up at @buyandconsignwaltham #thegamecock #retrovintage,1.0,1.0,0.0,0.0
17732,Spent a little more than a few hours sorting out the side rolling system for the hoop house at our friends place. Honesty I am not a huge fan of working with 10’ galvanized pipe. Just sayin’ Turned out good tho 👍🏻 #selfquarantine #getoutside #besafe #keepliving,1.0,1.0,0.0,0.0
17733,Making the most of it @hipstitch #covidquarantine,1.0,1.0,0.0,0.0
17734,Slow roll out today. Trying to revel in the small moments these days.,1.0,1.0,0.0,0.0
17735,I really love the way the cedar is aging on our backyard coop. #lovewood #chickencoop #diy,1.0,1.0,0.0,0.0
17736,Having a moment. Veggies don’t swipe.,1.0,1.0,0.0,0.0
17737,#aprilsnowshowers #quarantine #pandemic2020,1.0,1.0,0.0,0.0
17738,Banancakes #bananabreadalternative #quarantine2020,1.0,1.0,0.0,0.0
17739,Cut a new branch for the pullets today. They took to it.,1.0,1.0,0.0,0.0
17740,Sauerkraut quesadilla #sofuckinggood,1.0,1.0,0.0,0.0
17741,Still (at home) life #stayathome #covid19 #pandemic2020,1.0,1.0,0.0,0.0
17742,My birthday present from one of my kids last year. I had the scanner out so I digitized it. #painting🎨 #kidart #ufosighting,1.0,1.0,0.0,0.0
